"id";"text";"created_at";"author_id";"author_name";"like_count";"retweet_count";"quote_count";"reply_count";"reference_type";"referenced_tweet_id";"referenced_tweet_author_id"
"1226012964349775872";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:20:43.000Z";"2560001898";"Kalash🇨🇱";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226012958347624448";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:20:42.000Z";"921934521733443584";"V Archeron";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226012873597636608";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:20:21.000Z";"875332767655002112";"NARU_FF";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226012873220030466";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:20:21.000Z";"55291962";"Paulo Renato🇧🇷";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226012831096754177";"RT @jairbolsonaro: - Operação Regresso.
- Decolando rumo ao Brasil. https://t.co/xcm2qnWJ1X";"2020-02-08T05:20:11.000Z";"938541023898361856";"Sulino Camargo 🇧🇷🇮🇱🇺🇲";"0";"3159";"0";"0";"retweeted";"1225903982301843457";"128372940"
"1226012761978744832";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:19:55.000Z";"2920589453";"Melquizedequi Silva Santos";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226012691153682432";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:19:38.000Z";"109669417";"Robozão Reaça 🇧🇷🇺🇸🇮🇱";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226012687907336192";"RT @jairbolsonaro: - Extraditamos ontem para a Espanha o terrorista Carlos García Juliá. Por ter participado do atentado em 1977 (Massacre…";"2020-02-08T05:19:37.000Z";"337919200";"Vinicius Diehl";"0";"6455";"0";"0";"retweeted";"1225618994557788161";"128372940"
"1226012664523968515";"RT @Haddad_Fernando: De que Guedes chamaria um servidor público que ficou 28 anos sem trabalhar e ainda “rachava” o salário dos funcionário…";"2020-02-08T05:19:32.000Z";"327042747";"QMoVdBMM?";"0";"3336";"0";"0";"retweeted";"1225887973469773824";"354095556"
"1226012627488444416";"RT @Haddad_Fernando: De que Guedes chamaria um servidor público que ficou 28 anos sem trabalhar e ainda “rachava” o salário dos funcionário…";"2020-02-08T05:19:23.000Z";"1032010255";"Luciano Medeiros";"0";"3336";"0";"0";"retweeted";"1225887973469773824";"354095556"
"1226012598992285696";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:19:16.000Z";"71199847";"Geuber Filho";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226012583372709888";"RT @jairbolsonaro: 1- @CGUonline combate desvios na aquisição de alimentos para merenda escolar no MS. 

2- OperaçãoEspecial: CGU, MPF e @p…";"2020-02-08T05:19:12.000Z";"938541023898361856";"Sulino Camargo 🇧🇷🇮🇱🇺🇲";"0";"2045";"0";"0";"retweeted";"1225921664002686976";"128372940"
"1226012564921995264";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:19:08.000Z";"420484582";"ᴅᴇɴɪ";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226012522404368391";"RT @Haddad_Fernando: De que Guedes chamaria um servidor público que ficou 28 anos sem trabalhar e ainda “rachava” o salário dos funcionário…";"2020-02-08T05:18:58.000Z";"53491992";"Vivalde Jose Vidotti";"0";"3336";"0";"0";"retweeted";"1225887973469773824";"354095556"
"1226012509506822145";"RT @jairbolsonaro: Mais uma companhia aérea estrangeira interessada no nosso mercado, INCLUSIVE EM ROTAS REGIONAIS. Espanhola Air Nostrum a…";"2020-02-08T05:18:55.000Z";"735157718722306049";"Edson ferreira 🇧🇷🇮🇱";"0";"4365";"0";"0";"retweeted";"1225827747777433602";"128372940"
"1226012474677354496";"RT @jairbolsonaro: Mais uma companhia aérea estrangeira interessada no nosso mercado, INCLUSIVE EM ROTAS REGIONAIS. Espanhola Air Nostrum a…";"2020-02-08T05:18:46.000Z";"963032198696914944";"José Melo 🇧🇷 SDV";"0";"4365";"0";"0";"retweeted";"1225827747777433602";"128372940"
"1226012344377135107";"RT @jairbolsonaro: 1- @CGUonline combate desvios na aquisição de alimentos para merenda escolar no MS. 

2- OperaçãoEspecial: CGU, MPF e @p…";"2020-02-08T05:18:15.000Z";"506811114";"Rosane";"0";"2045";"0";"0";"retweeted";"1225921664002686976";"128372940"
"1226012279566667776";"RT @jairbolsonaro: - @rogeriosmarinho https://t.co/ToAS2PXtFh";"2020-02-08T05:18:00.000Z";"309633451";"Gabinete da Liberdade e Ordem²²";"0";"1525";"0";"0";"retweeted";"1225526983842549761";"128372940"
"1226012275934363648";"RT @jairbolsonaro: - Um pouco mais sobre o preço da gasolina.
- A matemática sobre o ICMS é semelhante em todo o Brasil.
- João 8:32... e c…";"2020-02-08T05:17:59.000Z";"58022411";"FechadoComBolsonaro 🇧🇷🇮🇱🇺🇸🇺🇦🇹🇼";"0";"5207";"0";"0";"retweeted";"1225716616048074752";"128372940"
"1226012262403624960";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:17:56.000Z";"942044796088127490";"Nego 🥊🥋🇧🇷®🎸";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226012185651843072";"RT @jairbolsonaro: 1- @CGUonline combate desvios na aquisição de alimentos para merenda escolar no MS. 

2- OperaçãoEspecial: CGU, MPF e @p…";"2020-02-08T05:17:37.000Z";"271991470";"Decio Perin";"0";"2045";"0";"0";"retweeted";"1225921664002686976";"128372940"
"1226012147571970048";"RT @jairbolsonaro: - Extraditamos ontem para a Espanha o terrorista Carlos García Juliá. Por ter participado do atentado em 1977 (Massacre…";"2020-02-08T05:17:28.000Z";"3400737982";"Marivi Storani";"0";"6455";"0";"0";"retweeted";"1225618994557788161";"128372940"
"1226012141687312384";"RT @jairbolsonaro: Peço para que leiam o 'fio da escrita'. Mais uma importante conquista para os brasileiros! https://t.co/2GRyZBDkcd";"2020-02-08T05:17:27.000Z";"309633451";"Gabinete da Liberdade e Ordem²²";"0";"2857";"0";"0";"retweeted";"1225497136244150273";"128372940"
"1226012130325016577";"RT @jairbolsonaro: - Operação Regresso.
- Decolando rumo ao Brasil. https://t.co/xcm2qnWJ1X";"2020-02-08T05:17:24.000Z";"163750209";"Eduardo Campelo";"0";"3159";"0";"0";"retweeted";"1225903982301843457";"128372940"
"1226012121399513088";"RT @jairbolsonaro: - Operação Regresso.
- Decolando rumo ao Brasil. https://t.co/xcm2qnWJ1X";"2020-02-08T05:17:22.000Z";"1014249483448864769";"Carlos Renato";"0";"3159";"0";"0";"retweeted";"1225903982301843457";"128372940"
"1226012104660062208";"RT @jairbolsonaro: - Extraditamos ontem para a Espanha o terrorista Carlos García Juliá. Por ter participado do atentado em 1977 (Massacre…";"2020-02-08T05:17:18.000Z";"1186676647426220034";"Ozir";"0";"6455";"0";"0";"retweeted";"1225618994557788161";"128372940"
"1226012074238758912";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:17:11.000Z";"982124462148431877";"A.Cruz";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226012000469340160";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:16:53.000Z";"1203872004664942592";"GuiTT";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226011992181346304";"RT @Haddad_Fernando: De que Guedes chamaria um servidor público que ficou 28 anos sem trabalhar e ainda “rachava” o salário dos funcionário…";"2020-02-08T05:16:51.000Z";"1048948499222552582";"Noiva Gremista🇪🇪";"0";"3336";"0";"0";"retweeted";"1225887973469773824";"354095556"
"1226011989169840128";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:16:51.000Z";"395338488";"Jebss ヅ";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226011972136841216";"RT @jairbolsonaro: 1- @CGUonline combate desvios na aquisição de alimentos para merenda escolar no MS. 

2- OperaçãoEspecial: CGU, MPF e @p…";"2020-02-08T05:16:47.000Z";"1049717119582175233";"Maria Nogueira #Bolsonaroate2026";"0";"2045";"0";"0";"retweeted";"1225921664002686976";"128372940"
"1226011968789778433";"RT @jairbolsonaro: - Operação Regresso.
- Decolando rumo ao Brasil. https://t.co/xcm2qnWJ1X";"2020-02-08T05:16:46.000Z";"1020036834926252032";"Enir Volpato";"0";"3159";"0";"0";"retweeted";"1225903982301843457";"128372940"
"1226011927685537793";"RT @jairbolsonaro: 1- Completamos 400 dias de governo.

400 dias em que, após um longo período de crise econômica, ética e moral, o país pa…";"2020-02-08T05:16:36.000Z";"1093499184697798658";"Eliane Ferreira";"0";"5073";"0";"0";"retweeted";"1225354782929498112";"128372940"
"1226011904113508352";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:16:30.000Z";"1872410108";"Janaina Rodrigues";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226011647627661313";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:15:29.000Z";"70985527";"AninhaSantos🇧🇷 🐂🐾🇧🇷";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226011569823395840";"RT @jairbolsonaro: - Um pouco mais sobre o preço da gasolina.
- A matemática sobre o ICMS é semelhante em todo o Brasil.
- João 8:32... e c…";"2020-02-08T05:15:11.000Z";"1186676647426220034";"Ozir";"0";"5207";"0";"0";"retweeted";"1225716616048074752";"128372940"
"1226011569097728001";"RT @Haddad_Fernando: De que Guedes chamaria um servidor público que ficou 28 anos sem trabalhar e ainda “rachava” o salário dos funcionário…";"2020-02-08T05:15:10.000Z";"625954692";"Clau Garmendia🚩🚩";"0";"3336";"0";"0";"retweeted";"1225887973469773824";"354095556"
"1226011451317510145";"RT @jairbolsonaro: 1- @CGUonline combate desvios na aquisição de alimentos para merenda escolar no MS. 

2- OperaçãoEspecial: CGU, MPF e @p…";"2020-02-08T05:14:42.000Z";"309633451";"Gabinete da Liberdade e Ordem²²";"0";"2045";"0";"0";"retweeted";"1225921664002686976";"128372940"
"1226011437321064449";"RT @jairbolsonaro: Mais uma companhia aérea estrangeira interessada no nosso mercado, INCLUSIVE EM ROTAS REGIONAIS. Espanhola Air Nostrum a…";"2020-02-08T05:14:39.000Z";"86753573";"Marcelo Gonzalez";"0";"4365";"0";"0";"retweeted";"1225827747777433602";"128372940"
"1226011392441974784";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:14:28.000Z";"2442934265";"T.U.N.I.C.O.";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226011328894164993";"RT @jairbolsonaro: Mais uma companhia aérea estrangeira interessada no nosso mercado, INCLUSIVE EM ROTAS REGIONAIS. Espanhola Air Nostrum a…";"2020-02-08T05:14:13.000Z";"892459402996965376";"GAB 🐸:@RC_Muniz";"0";"4365";"0";"0";"retweeted";"1225827747777433602";"128372940"
"1226011287760576513";"RT @jairbolsonaro: Peço para que leiam o 'fio da escrita'. Mais uma importante conquista para os brasileiros!";"2020-02-08T05:14:03.000Z";"63497789";"João";"0";"2857";"0";"0";"retweeted";"1225497136244150273";"128372940"
"1226011275836129280";"RT @jairbolsonaro: Mais uma companhia aérea estrangeira interessada no nosso mercado, INCLUSIVE EM ROTAS REGIONAIS. Espanhola Air Nostrum a…";"2020-02-08T05:14:01.000Z";"892985240465149952";"Marcos Henrique";"0";"4365";"0";"0";"retweeted";"1225827747777433602";"128372940"
"1226011175034531840";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:13:36.000Z";"215030127";"Dr.MaxRV ☣";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226011128532209664";"RT @jairbolsonaro: - Extraditamos ontem para a Espanha o terrorista Carlos García Juliá. Por ter participado do atentado em 1977 (Massacre…";"2020-02-08T05:13:25.000Z";"86753573";"Marcelo Gonzalez";"0";"6455";"0";"0";"retweeted";"1225618994557788161";"128372940"
"1226011123264237569";"RT @Haddad_Fernando: De que Guedes chamaria um servidor público que ficou 28 anos sem trabalhar e ainda “rachava” o salário dos funcionário…";"2020-02-08T05:13:24.000Z";"59688162";"Rikardo Dias";"0";"3336";"0";"0";"retweeted";"1225887973469773824";"354095556"
"1226011090053718016";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:13:16.000Z";"1002363263135436800";"Luiz Estevão";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226011066620108802";"RT @jairbolsonaro: - Extraditamos ontem para a Espanha o terrorista Carlos García Juliá. Por ter participado do atentado em 1977 (Massacre…";"2020-02-08T05:13:11.000Z";"230759790";"Noe Marquez Guerrero";"0";"6455";"0";"0";"retweeted";"1225618994557788161";"128372940"
"1226011022739345409";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:13:00.000Z";"1091767869237530631";"Ricardo🇧🇷";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226011010454052865";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:12:57.000Z";"3782047039";"𝕸𝖔𝖒𝖒𝖞 Milkers 𝕸𝖎𝖑k mommy gf❄";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226010955194290176";"RT @jairbolsonaro: - Extraditamos ontem para a Espanha o terrorista Carlos García Juliá. Por ter participado do atentado em 1977 (Massacre…";"2020-02-08T05:12:44.000Z";"892459402996965376";"GAB 🐸:@RC_Muniz";"0";"6455";"0";"0";"retweeted";"1225618994557788161";"128372940"
"1226010949049573378";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:12:43.000Z";"1082011776219312128";"tedioso";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226010835673374720";"RT @jairbolsonaro: - Operação Regresso.
- Decolando rumo ao Brasil. https://t.co/xcm2qnWJ1X";"2020-02-08T05:12:16.000Z";"1114157953890828288";"Adriane Franco";"0";"3159";"0";"0";"retweeted";"1225903982301843457";"128372940"
"1226010802735501312";"RT @jairbolsonaro: 1- @CGUonline combate desvios na aquisição de alimentos para merenda escolar no MS. 

2- OperaçãoEspecial: CGU, MPF e @p…";"2020-02-08T05:12:08.000Z";"1109711660800004096";"Rafael BTS #38🇧🇷🇧🇷🇧🇷";"0";"2045";"0";"0";"retweeted";"1225921664002686976";"128372940"
"1226010752697487360";"RT @Haddad_Fernando: De que Guedes chamaria um servidor público que ficou 28 anos sem trabalhar e ainda “rachava” o salário dos funcionário…";"2020-02-08T05:11:56.000Z";"1870164686";"Marcelo Ramos";"0";"3336";"0";"0";"retweeted";"1225887973469773824";"354095556"
"1226010723479891968";"RT @jairbolsonaro: 1- @CGUonline combate desvios na aquisição de alimentos para merenda escolar no MS. 

2- OperaçãoEspecial: CGU, MPF e @p…";"2020-02-08T05:11:49.000Z";"1183463592278016001";"Fernanda Gonçalves";"0";"2045";"0";"0";"retweeted";"1225921664002686976";"128372940"
"1226010647097376768";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:11:31.000Z";"516462080";"Petra Janša";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226010572724019201";"RT @jairbolsonaro: 1- @CGUonline combate desvios na aquisição de alimentos para merenda escolar no MS. 

2- OperaçãoEspecial: CGU, MPF e @p…";"2020-02-08T05:11:13.000Z";"1037799912761688065";"🇧🇷💚Rosana💛🇧🇷";"0";"2045";"0";"0";"retweeted";"1225921664002686976";"128372940"
"1226010544949415937";"RT @Haddad_Fernando: De que Guedes chamaria um servidor público que ficou 28 anos sem trabalhar e ainda “rachava” o salário dos funcionário…";"2020-02-08T05:11:06.000Z";"1034523138858659841";"João Galo";"0";"3336";"0";"0";"retweeted";"1225887973469773824";"354095556"
"1226010509079654406";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:10:58.000Z";"977962961158500353";"Erwin Ditter ⚜️";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226010436753121286";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:10:40.000Z";"735157718722306049";"Edson ferreira 🇧🇷🇮🇱";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226010350794964992";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:10:20.000Z";"723765923841216512";"Heider Veras";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226010326870757376";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:10:14.000Z";"1569799610";"joao";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226010322156302336";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:10:13.000Z";"2984578912";"MENGÃO NA VEIA.";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226010287985319937";"RT @jairbolsonaro: - Operação Regresso.
- Decolando rumo ao Brasil. https://t.co/xcm2qnWJ1X";"2020-02-08T05:10:05.000Z";"903764501903941633";"agatha🇧🇷";"0";"3159";"0";"0";"retweeted";"1225903982301843457";"128372940"
"1226010181441638400";"RT @jairbolsonaro: - Extraditamos ontem para a Espanha o terrorista Carlos García Juliá. Por ter participado do atentado em 1977 (Massacre…";"2020-02-08T05:09:40.000Z";"3423510329";"Renato";"0";"6455";"0";"0";"retweeted";"1225618994557788161";"128372940"
"1226010112432726017";"RT @LulaOficial: Faz quase 40 anos que a Veja fala que o PT vai afundar e quem afundou foi a Veja... Quebrou por incompetência e foi vendid…";"2020-02-08T05:09:23.000Z";"1178787437356732416";"Fabao";"0";"1118";"0";"0";"retweeted";"1225824504578035712";"2670726740"
"1226010043981746177";"RT @jairbolsonaro: Peço para que leiam o 'fio da escrita'. Mais uma importante conquista para os brasileiros!";"2020-02-08T05:09:07.000Z";"846188734013980672";"JoseSalviAtus";"0";"2857";"0";"0";"retweeted";"1225497136244150273";"128372940"
"1226010016446058496";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:09:00.000Z";"1140968335200456705";"Gilberto5beto";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226009987018842113";"RT @jairbolsonaro: - Operação Regresso.
- Decolando rumo ao Brasil. https://t.co/xcm2qnWJ1X";"2020-02-08T05:08:53.000Z";"161277996";"Renato Bellucci 🇧🇷🇧🇷🇧🇷";"0";"3159";"0";"0";"retweeted";"1225903982301843457";"128372940"
"1226009919079493633";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:08:37.000Z";"1061110874";"Santi 💙TvZ💛CABJ💙";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226009871222439937";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:08:26.000Z";"1137212460656709632";"lightksin KM";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226009859738435584";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:08:23.000Z";"1202156370704916480";"Vermillion (ZV)";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226009848430694400";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:08:20.000Z";"1051950990218461185";"sdasdef3";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226009830130933761";"RT @jairbolsonaro: - Operação Regresso.
- Decolando rumo ao Brasil. https://t.co/xcm2qnWJ1X";"2020-02-08T05:08:16.000Z";"1032788413286625280";"Roberto Alves Ribeiro";"0";"3159";"0";"0";"retweeted";"1225903982301843457";"128372940"
"1226009813152194560";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:08:12.000Z";"1046184966688780288";"Roberto";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226009801014026240";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:08:09.000Z";"1178079374710624256";"Catatau";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226009698450788352";"RT @jairbolsonaro: 1- @CGUonline combate desvios na aquisição de alimentos para merenda escolar no MS. 

2- OperaçãoEspecial: CGU, MPF e @p…";"2020-02-08T05:07:44.000Z";"1032788413286625280";"Roberto Alves Ribeiro";"0";"2045";"0";"0";"retweeted";"1225921664002686976";"128372940"
"1226009677214908416";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:07:39.000Z";"4921482016";"Elder 🇧🇷🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226009645019430912";"RT @jairbolsonaro: Mais uma companhia aérea estrangeira interessada no nosso mercado, INCLUSIVE EM ROTAS REGIONAIS. Espanhola Air Nostrum a…";"2020-02-08T05:07:32.000Z";"77859610";"🇧🇷🇧🇷Erika #BolsonaroAté2026🇧🇷🇧🇷";"0";"4365";"0";"0";"retweeted";"1225827747777433602";"128372940"
"1226009579118526465";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:07:16.000Z";"577560405";"Ronaldo ";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226009548940599297";"RT @Haddad_Fernando: De que Guedes chamaria um servidor público que ficou 28 anos sem trabalhar e ainda “rachava” o salário dos funcionário…";"2020-02-08T05:07:09.000Z";"1227684242";"luiz mario santos";"0";"3336";"0";"0";"retweeted";"1225887973469773824";"354095556"
"1226009546386268161";"RT @jairbolsonaro: - Operação Regresso.
- Decolando rumo ao Brasil. https://t.co/xcm2qnWJ1X";"2020-02-08T05:07:08.000Z";"1128507885615558656";"JORGE LUIZ GUIDOLIN";"0";"3159";"0";"0";"retweeted";"1225903982301843457";"128372940"
"1226009538077347840";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:07:06.000Z";"77859610";"🇧🇷🇧🇷Erika #BolsonaroAté2026🇧🇷🇧🇷";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226009525582516225";"RT @jairbolsonaro: - Operação Regresso.
- Decolando rumo ao Brasil. https://t.co/xcm2qnWJ1X";"2020-02-08T05:07:03.000Z";"128023818";"JavierRestrepoHenao";"0";"3159";"0";"0";"retweeted";"1225903982301843457";"128372940"
"1226009521492983808";"RT @jairbolsonaro: 1- @CGUonline combate desvios na aquisição de alimentos para merenda escolar no MS. 

2- OperaçãoEspecial: CGU, MPF e @p…";"2020-02-08T05:07:02.000Z";"892985240465149952";"Marcos Henrique";"0";"2045";"0";"0";"retweeted";"1225921664002686976";"128372940"
"1226009507433734144";"RT @Haddad_Fernando: TREVAS: Governo de Rondônia, Chefiado pelo Coronel Marcos Rocha (PSL), que já foi chefe do Centro de Inteligência da P…";"2020-02-08T05:06:59.000Z";"2300220056";"Victor Hugo";"0";"1581";"0";"0";"retweeted";"1225550531717992448";"354095556"
"1226009491470258176";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:06:55.000Z";"753309530474307584";"Gladys";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226009472298102784";"RT @jairbolsonaro: - Homenagem 'Anime'.
- Parabéns ao autor pelo talento e muito obrigado pelo apoio! 👍
- A todos um excelente fim de seman…";"2020-02-08T05:06:51.000Z";"1222885792789516288";"Décima Segunda";"0";"7017";"0";"0";"retweeted";"1225954957263855617";"128372940"
"1226009430501789696";"RT @jairbolsonaro: - Um pouco mais sobre o preço da gasolina.
- A matemática sobre o ICMS é semelhante em todo o Brasil.
- João 8:32... e c…";"2020-02-08T05:06:41.000Z";"128858899";"Roberto Righi";"0";"5207";"0";"0";"retweeted";"1225716616048074752";"128372940"
"1226009397131907073";"RT @jairbolsonaro: - Operação Regresso.
- Decolando rumo ao Brasil. https://t.co/xcm2qnWJ1X";"2020-02-08T05:06:33.000Z";"58022411";"FechadoComBolsonaro 🇧🇷🇮🇱🇺🇸🇺🇦🇹🇼";"0";"3159";"0";"0";"retweeted";"1225903982301843457";"128372940"
